State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min Price,Max Price,Modal Price,Commodity_Code,Date,Arrival Quantity
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,07/02/2018,3800,4900,4100,15,2018-02-07,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,08/02/2018,3800,5950,4100,15,2018-02-08,100
Maharashtra,Jalana,Partur(Vatur),Cotton,Other,FAQ,08/02/2018,3900,4900,4200,15,2018-02-08,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,08/02/2018,3700,4900,4200,15,2018-02-08,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,08/02/2018,4000,4900,4550,15,2018-02-08,100
Maharashtra,Jalana,Partur(Vatur),Cotton,Other,FAQ,09/02/2018,3700,4000,3800,15,2018-02-09,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,09/02/2018,3800,4900,4700,15,2018-02-09,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,09/02/2018,3800,4800,4100,15,2018-02-09,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,09/02/2018,4000,4900,4550,15,2018-02-09,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,10/02/2018,3800,4900,4200,15,2018-02-10,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,10/02/2018,3850,4900,4100,15,2018-02-10,100
Maharashtra,Jalana,Partur(Vatur),Cotton,Other,FAQ,10/02/2018,3700,4800,4000,15,2018-02-10,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,10/02/2018,4000,4900,4550,15,2018-02-10,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,11/02/2018,4000,4900,4500,15,2018-02-11,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,12/02/2018,3600,4800,4000,15,2018-02-12,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,12/02/2018,3800,4900,4100,15,2018-02-12,100
Maharashtra,Jalana,Partur(Vatur),Cotton,Other,FAQ,12/02/2018,3600,4800,4000,15,2018-02-12,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,13/02/2018,3800,4900,4350,15,2018-02-13,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,14/02/2018,3700,4800,4000,15,2018-02-14,100
Maharashtra,Jalana,Ghansawangi,Cotton,Other,FAQ,14/02/2018,3200,3800,3600,15,2018-02-14,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,14/02/2018,3800,4900,4250,15,2018-02-14,100
Maharashtra,Jalana,Partur(Vatur),Cotton,Other,FAQ,14/02/2018,3700,4800,4000,15,2018-02-14,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,14/02/2018,3800,4850,4100,15,2018-02-14,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,15/02/2018,3800,4900,4250,15,2018-02-15,100
Maharashtra,Jalana,Partur(Vatur),Cotton,Other,FAQ,15/02/2018,3600,4700,3700,15,2018-02-15,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,15/02/2018,3600,4800,4000,15,2018-02-15,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,16/02/2018,3800,4850,4100,15,2018-02-16,100
Maharashtra,Jalana,Partur(Vatur),Cotton,Other,FAQ,16/02/2018,3600,4700,4000,15,2018-02-16,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,16/02/2018,3800,4900,4250,15,2018-02-16,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,16/02/2018,3600,4700,3800,15,2018-02-16,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,17/02/2018,3850,4900,4200,15,2018-02-17,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,17/02/2018,3800,4650,4000,15,2018-02-17,100
Maharashtra,Jalana,Partur(Vatur),Cotton,Other,FAQ,17/02/2018,3600,4700,4000,15,2018-02-17,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,17/02/2018,3600,4700,3700,15,2018-02-17,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,18/02/2018,3600,4850,4000,15,2018-02-18,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,19/02/2018,3500,4800,4000,15,2018-02-19,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,19/02/2018,3600,4900,3800,15,2018-02-19,100
Maharashtra,Jalana,Partur(Vatur),Cotton,Other,FAQ,19/02/2018,3600,4700,4000,15,2018-02-19,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,20/02/2018,3500,4800,4000,15,2018-02-20,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,20/02/2018,3700,4800,4000,15,2018-02-20,100
Maharashtra,Jalana,Partur(Vatur),Cotton,Other,FAQ,20/02/2018,3600,4700,4000,15,2018-02-20,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,20/02/2018,3600,4800,3700,15,2018-02-20,100
Maharashtra,Jalana,Ghansawangi,Cotton,Other,FAQ,21/02/2018,3300,3500,3400,15,2018-02-21,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,21/02/2018,3500,4800,4000,15,2018-02-21,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,21/02/2018,3200,4900,4000,15,2018-02-21,100
Maharashtra,Jalana,Partur(Vatur),Cotton,Other,FAQ,21/02/2018,3200,4900,4000,15,2018-02-21,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,22/02/2018,3500,4800,4000,15,2018-02-22,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,22/02/2018,3600,4900,4000,15,2018-02-22,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,22/02/2018,3600,4800,4000,15,2018-02-22,100
Maharashtra,Jalana,Partur(Vatur),Cotton,Other,FAQ,22/02/2018,3700,4900,4000,15,2018-02-22,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,23/02/2018,3600,4800,4000,15,2018-02-23,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,23/02/2018,3500,4800,4000,15,2018-02-23,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,23/02/2018,3600,4900,4000,15,2018-02-23,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,24/02/2018,3500,4700,4000,15,2018-02-24,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,24/02/2018,3500,4800,4000,15,2018-02-24,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,24/02/2018,3600,4800,3800,15,2018-02-24,100
Maharashtra,Jalana,Partur(Vatur),Cotton,Other,FAQ,24/02/2018,3600,4800,3700,15,2018-02-24,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,25/02/2018,3500,4800,4000,15,2018-02-25,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,26/02/2018,3300,4800,3950,15,2018-02-26,100
Maharashtra,Jalana,Partur(Vatur),Cotton,Other,FAQ,26/02/2018,3600,4900,4000,15,2018-02-26,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,26/02/2018,3500,4700,4000,15,2018-02-26,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,27/02/2018,3200,4850,3950,15,2018-02-27,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,27/02/2018,3600,4900,4000,15,2018-02-27,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,28/02/2018,3300,4800,3800,15,2018-02-28,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,01/03/2018,3300,4800,4000,15,2018-03-01,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,03/03/2018,3300,4800,4000,15,2018-03-03,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,03/03/2018,3300,4800,3800,15,2018-03-03,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,04/03/2018,3300,4800,3850,15,2018-03-04,100
Maharashtra,Jalana,Partur(Vatur),Cotton,Other,FAQ,05/03/2018,3300,4500,4250,15,2018-03-05,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,05/03/2018,3300,4800,4000,15,2018-03-05,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,05/03/2018,3500,4800,4000,15,2018-03-05,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,05/03/2018,3300,4800,3850,15,2018-03-05,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,06/03/2018,3300,4800,4000,15,2018-03-06,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,06/03/2018,3300,4800,3800,15,2018-03-06,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,06/03/2018,3500,4800,4000,15,2018-03-06,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,07/03/2018,3500,4800,4000,15,2018-03-07,100
Maharashtra,Jalana,Partur(Vatur),Cotton,Other,FAQ,07/03/2018,3200,4700,4000,15,2018-03-07,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,07/03/2018,3300,4800,3850,15,2018-03-07,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,07/03/2018,3300,4900,4000,15,2018-03-07,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,08/03/2018,3300,4800,4000,15,2018-03-08,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,08/03/2018,3200,4800,3875,15,2018-03-08,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,08/03/2018,3200,4800,4000,15,2018-03-08,100
Maharashtra,Jalana,Partur(Vatur),Cotton,Other,FAQ,08/03/2018,3200,4700,4000,15,2018-03-08,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,09/03/2018,3300,4800,3800,15,2018-03-09,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,09/03/2018,3200,5000,4200,15,2018-03-09,100
Maharashtra,Jalana,Partur(Vatur),Cotton,Other,FAQ,09/03/2018,3200,4700,4000,15,2018-03-09,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,10/03/2018,3300,4800,3950,15,2018-03-10,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,10/03/2018,3250,4600,4000,15,2018-03-10,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,11/03/2018,3300,4800,3950,15,2018-03-11,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,12/03/2018,3300,4600,3800,15,2018-03-12,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,12/03/2018,3300,4800,3900,15,2018-03-12,100
Maharashtra,Jalana,Partur(Vatur),Cotton,Other,FAQ,12/03/2018,3300,4700,4000,15,2018-03-12,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,13/03/2018,3300,4600,3800,15,2018-03-13,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,13/03/2018,3300,4800,3850,15,2018-03-13,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,14/03/2018,3300,4700,4000,15,2018-03-14,100
Maharashtra,Jalana,Ghansawangi,Cotton,Other,FAQ,14/03/2018,3000,3200,3100,15,2018-03-14,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,15/03/2018,3300,4850,3850,15,2018-03-15,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,15/03/2018,3400,4700,4000,15,2018-03-15,100
Maharashtra,Jalana,Ghansawangi,Cotton,Other,FAQ,15/03/2018,3000,3300,3100,15,2018-03-15,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,16/03/2018,3000,4700,3500,15,2018-03-16,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,16/03/2018,3300,4700,4000,15,2018-03-16,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,16/03/2018,3200,4800,3800,15,2018-03-16,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,17/03/2018,3000,4700,3550,15,2018-03-17,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,17/03/2018,3200,4800,3800,15,2018-03-17,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,18/03/2018,3000,4700,3575,15,2018-03-18,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,19/03/2018,3000,4700,3500,15,2018-03-19,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,19/03/2018,3200,4800,3800,15,2018-03-19,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,20/03/2018,3000,4700,3575,15,2018-03-20,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,20/03/2018,3000,4600,3500,15,2018-03-20,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,21/03/2018,3000,4700,3525,15,2018-03-21,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,21/03/2018,3000,4600,3500,15,2018-03-21,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,22/03/2018,3000,4700,3515,15,2018-03-22,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,22/03/2018,2950,4600,3500,15,2018-03-22,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,22/03/2018,3000,4800,4000,15,2018-03-22,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,23/03/2018,3125,4700,3625,15,2018-03-23,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,23/03/2018,3000,4800,4000,15,2018-03-23,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,24/03/2018,3000,4800,4000,15,2018-03-24,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,24/03/2018,3000,4600,3500,15,2018-03-24,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,24/03/2018,2900,4600,3500,15,2018-03-24,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,25/03/2018,3050,4650,3575,15,2018-03-25,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,26/03/2018,3000,4700,3500,15,2018-03-26,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,26/03/2018,3000,4800,3800,15,2018-03-26,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,26/03/2018,3050,4650,3575,15,2018-03-26,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,27/03/2018,3000,4800,4000,15,2018-03-27,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,27/03/2018,3000,4600,3500,15,2018-03-27,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,27/03/2018,3075,4675,3525,15,2018-03-27,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,28/03/2018,3000,4800,4000,15,2018-03-28,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,28/03/2018,3025,4700,3515,15,2018-03-28,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,29/03/2018,3015,4675,3535,15,2018-03-29,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,29/03/2018,2800,4650,4000,15,2018-03-29,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,30/03/2018,3000,4600,3500,15,2018-03-30,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,31/03/2018,2800,4650,4000,15,2018-03-31,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,31/03/2018,3000,4600,3500,15,2018-03-31,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,31/03/2018,3000,4615,3475,15,2018-03-31,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,01/04/2018,2800,4650,4000,15,2018-04-01,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,01/04/2018,3015,4635,3455,15,2018-04-01,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,02/04/2018,3035,4700,3575,15,2018-04-02,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,02/04/2018,3000,4700,3500,15,2018-04-02,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,03/04/2018,2800,4800,4000,15,2018-04-03,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,03/04/2018,3035,4700,3545,15,2018-04-03,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,03/04/2018,3000,4600,3500,15,2018-04-03,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,04/04/2018,3000,4600,3500,15,2018-04-04,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,04/04/2018,3100,4700,3815,15,2018-04-04,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,05/04/2018,3115,4700,3775,15,2018-04-05,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,05/04/2018,3000,4600,3500,15,2018-04-05,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,05/04/2018,3000,4800,4000,15,2018-04-05,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,06/04/2018,3000,4850,3850,15,2018-04-06,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,06/04/2018,3000,4600,3500,15,2018-04-06,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,07/04/2018,3200,4800,3845,15,2018-04-07,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,07/04/2018,3000,4600,4000,15,2018-04-07,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,08/04/2018,3200,4800,3565,15,2018-04-08,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,09/04/2018,3000,4800,4000,15,2018-04-09,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,09/04/2018,3000,4900,4000,15,2018-04-09,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,09/04/2018,3000,4600,3500,15,2018-04-09,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,10/04/2018,3000,4900,4000,15,2018-04-10,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,10/04/2018,3000,4800,4000,15,2018-04-10,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,11/04/2018,3000,4600,3500,15,2018-04-11,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,11/04/2018,3000,4900,4000,15,2018-04-11,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,12/04/2018,3000,4800,3800,15,2018-04-12,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,12/04/2018,3000,4900,4000,15,2018-04-12,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,12/04/2018,3000,4700,3500,15,2018-04-12,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,13/04/2018,3000,4800,4000,15,2018-04-13,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,13/04/2018,3000,4600,3500,15,2018-04-13,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,13/04/2018,3000,4900,4045,15,2018-04-13,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,14/04/2018,3000,4900,4045,15,2018-04-14,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,15/04/2018,3000,4900,4045,15,2018-04-15,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,16/04/2018,3000,4900,4050,15,2018-04-16,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,17/04/2018,3000,4800,4000,15,2018-04-17,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,17/04/2018,3000,4750,4000,15,2018-04-17,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,18/04/2018,3000,4750,3500,15,2018-04-18,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,18/04/2018,3000,4800,3800,15,2018-04-18,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,19/04/2018,3000,4800,3800,15,2018-04-19,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,19/04/2018,3000,4900,4045,15,2018-04-19,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,19/04/2018,3000,4700,3500,15,2018-04-19,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,20/04/2018,3000,4700,3500,15,2018-04-20,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,20/04/2018,3000,4800,3800,15,2018-04-20,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,20/04/2018,3000,4900,4035,15,2018-04-20,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,21/04/2018,3000,4900,4035,15,2018-04-21,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,21/04/2018,3000,4800,3800,15,2018-04-21,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,22/04/2018,3000,4900,4055,15,2018-04-22,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,23/04/2018,3000,4600,3500,15,2018-04-23,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,23/04/2018,3000,4800,4000,15,2018-04-23,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,23/04/2018,3000,4900,4060,15,2018-04-23,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,24/04/2018,3000,4600,3500,15,2018-04-24,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,25/04/2018,3000,4600,3500,15,2018-04-25,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,26/04/2018,3000,4850,3545,15,2018-04-26,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,26/04/2018,3000,4500,4000,15,2018-04-26,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,27/04/2018,3000,4850,3252,15,2018-04-27,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,27/04/2018,3000,4500,4000,15,2018-04-27,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,28/04/2018,2800,4500,4000,15,2018-04-28,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,28/04/2018,3000,4850,3200,15,2018-04-28,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,29/04/2018,3000,4850,3200,15,2018-04-29,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,30/04/2018,3000,4850,3125,15,2018-04-30,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,01/05/2018,3000,4850,3124,15,2018-05-01,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,02/05/2018,3000,4600,3500,15,2018-05-02,100
Maharashtra,Jalana,Ghansawangi,Cotton,Other,FAQ,02/05/2018,3000,3300,3200,15,2018-05-02,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,02/05/2018,3000,4850,3550,15,2018-05-02,100
Maharashtra,Jalana,Ghansawangi,Cotton,Other,FAQ,03/05/2018,2800,3200,3000,15,2018-05-03,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,03/05/2018,3000,4800,3500,15,2018-05-03,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,04/05/2018,2800,4800,3200,15,2018-05-04,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,05/05/2018,3000,4500,4000,15,2018-05-05,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,05/05/2018,2825,4800,3275,15,2018-05-05,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,06/05/2018,2825,4800,3150,15,2018-05-06,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,07/05/2018,2800,4825,3125,15,2018-05-07,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,07/05/2018,3000,4900,4000,15,2018-05-07,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,08/05/2018,2820,4800,3525,15,2018-05-08,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,08/05/2018,3000,4900,4000,15,2018-05-08,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,09/05/2018,2850,4825,3445,15,2018-05-09,100
Maharashtra,Jalana,Ghansawangi,Cotton,Other,FAQ,09/05/2018,3000,3300,3200,15,2018-05-09,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,09/05/2018,2900,4600,3500,15,2018-05-09,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,10/05/2018,3000,4800,4000,15,2018-05-10,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,10/05/2018,2800,4800,3400,15,2018-05-10,100
Maharashtra,Jalana,Ghansawangi,Cotton,Other,FAQ,10/05/2018,3000,3300,3150,15,2018-05-10,100
Maharashtra,Jalana,Partur(Vatur),Cotton,Other,FAQ,10/05/2018,3000,4800,4000,15,2018-05-10,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,10/05/2018,2900,4600,3500,15,2018-05-10,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,11/05/2018,2800,4900,3420,15,2018-05-11,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,12/05/2018,2800,4900,3850,15,2018-05-12,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,13/05/2018,2800,4875,3450,15,2018-05-13,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,14/05/2018,2800,4800,3050,15,2018-05-14,100
Maharashtra,Jalana,Partur(Vatur),Cotton,Other,FAQ,14/05/2018,3000,4700,4000,15,2018-05-14,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,15/05/2018,2825,4825,3050,15,2018-05-15,100
Maharashtra,Jalana,Ghansawangi,Cotton,Other,FAQ,16/05/2018,3000,3300,3100,15,2018-05-16,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,16/05/2018,2850,4800,3050,15,2018-05-16,100
Maharashtra,Jalana,Ghansawangi,Cotton,Other,FAQ,17/05/2018,3000,3300,3100,15,2018-05-17,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,17/05/2018,2850,4825,3550,15,2018-05-17,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,18/05/2018,2850,4800,3200,15,2018-05-18,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,19/05/2018,2850,4825,3375,15,2018-05-19,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,20/05/2018,2800,4800,3050,15,2018-05-20,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,21/05/2018,2800,4800,3050,15,2018-05-21,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,22/05/2018,2825,4825,3025,15,2018-05-22,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,23/05/2018,2800,4825,3500,15,2018-05-23,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,24/05/2018,3000,4850,3550,15,2018-05-24,100
Maharashtra,Jalana,Ghansawangi,Cotton,Other,FAQ,06/06/2018,3800,4200,4100,15,2018-06-06,100
Maharashtra,Jalana,Ghansawangi,Cotton,Other,FAQ,13/06/2018,3600,3900,3800,15,2018-06-13,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,14/10/2018,5000,5400,5200,15,2018-10-14,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,15/10/2018,5000,5500,5250,15,2018-10-15,100
